video_url,prompt
https://static.higgsfield.ai/39c51109-93e4-4a3d-89b2-b140e342b9cf.mp4,"A strange robot is running very fast to the center of the screen, behind his back a huge dragon face appears out of the fog"
https://static.higgsfield.ai/ece85902-9751-4b8f-a352-c149842bf3ed.mp4,"A focused sprinter in sleek black gear crouches at the starting line under the blazing sun. He slowly raises his head, eyes locked forward, breath steady. A heartbeat later, he explodes into motion — arms pumping, legs driving. the background blurs from sudden acceleration. The camera begins low and tight, then tracks forward as he bursts ahead with sheer power. The atmosphere is tense, focused, and electric. Styling is hyper-realistic sports cinematography with sharp contrast, sunlit highlights on muscle definition, and immersive slow-to-fast motion rhythm synced to breath and motion."
https://static.higgsfield.ai/f69e4a73-fc92-4717-a98b-9057e098e9c0.mp4,"The camera steadily rises, tracking the figure — a lone person in a red dress — running forward through the surreal landscape. The textured swirls of red, orange, and blue ripple and shift slightly as the figure moves. The camera slowly tilts upward, following the person’s gaze toward the glowing, radiant light above. The colors intensify — red and orange flaring at the edges, blue deepening into shadow — while the figure continues running toward the overwhelming brightness. The camera pushes forward dynamically, keeping the figure in the lower frame while the brilliant light expands across the upper view. The glowing vortex seems to pulse as the figure steps closer, light cascading down in waves of warmth and color."
https://static.higgsfield.ai/d3f72dd0-5613-47f7-96df-0d9f8b2ed66f.mp4,"With a sudden burst of motion, the sandwich springs upright on two toasted corners, crusts acting like stubby legs. It sprints across the table, crumbs scattering behind it. The camera tracks the toast in dynamic motion as it leaps off the table, landing with a thud. It dashes toward the door, dodging cracks in the floor, narrowly avoiding a rolling bottle. The camera sweeps low, close to the floor, emphasizing the frantic pace."
https://static.higgsfield.ai/9fb59e0d-6f30-440c-8d60-482569c20ead.mp4,"A powerful male sprinter in white and gold spikes rushes forward from the starting line with perfect form, face locked in focus. The camera captures him from a low front angle, inches above the track, emphasizing the tension in his arms and the force behind his first strides. as he surges ahead, the camera raises to his eye level. the sun casts warm highlights across his skin and uniform. The stadium around him blurs slightly in motion, intensifying the forward momentum. The atmosphere is fierce and athletic. Styling combines high-speed sports cinematography with heroic energy—tight lens, crisp sunlight, and dynamic track texture"
https://static.higgsfield.ai/40b039e5-27b6-49e6-a974-e83fe06bc2b5.mp4,"A small white kitten with bright blue eyes dashes down a dirt path, ears perked up and fluffy tail flicking behind it. Its tiny paws kick up fallen orange leaves as it sprints, weaving past scattered flowers and tufts of grass. The camera follows close behind the kitten, tracking its rapid movements. In pursuit are two determined cartoonish dog police officers in matching blue uniforms and hats with gold badges. The lead officer grips a stack of cash tightly in his teeth, his short legs pumping furiously to keep pace. The second officer stumbles slightly, lagging behind but still determined."
https://static.higgsfield.ai/8e5fcfb8-e15f-481a-8809-8acaf3bf22fe.mp4,"A soldier in full gear crawls rapidly beneath a tunnel of fire and falling embers, his face covered in sweat, mud, and ash. Explosions rumble behind him as flames arc overhead, casting flickering shadows on his helmet. The camera tracks closely at ground level, capturing every desperate push forward as sparks fly past the lens. His eyes stay locked on a glowing light source in the distance, teeth clenched in determination. Smoke curls through the fiery backdrop as debris rains down around him. The atmosphere is intense and survival-driven. Styling is cinematic war drama with high contrast lighting, shallow depth of field, glowing orange highlights, and kinetic camera movement."
https://static.higgsfield.ai/db080845-65c3-4541-a273-72dd91d6c6db.mp4,"A determined cop in tactical gear sprints through an industrial street at dusk. His breath is heavy, and eyes locked forward. As he runs at full speed, the background blurs in motion — abandoned buildings and smoke stacks rush by in streaks. His body leans aggressively into each stride, dust rising from the cracked pavement beneath his boots. The camera tracks tightly in front of him, capturing his intensity and urgency shaking with each step. The atmosphere is gritty and high-stakes. Styling is grounded action realism, with handheld energy, natural lighting, and urban textures."
https://static.higgsfield.ai/731789a0-57f4-4f02-8949-ff7a14ddc49d.mp4,"A tactical agent in a black vest lands hard from a rooftop jump, crashing into the ground in a spray of gravel and debris, then instantly pushes off into a sprint through a narrow urban alleyway at dusk. His expression is focused and intense, weapon still gripped tightly as he accelerates forward. Sparks flicker from the impact zone behind him, while warm sunset reflections ripple across the surrounding buildings. The motion is fast and grounded, with small debris flying past his boots and his breath visible in the cooling evening air. The atmosphere is tense and kinetic. Styling follows high-octane action thriller aesthetics with urban textures, dynamic lighting, and naturalistic movement blur."
https://static.higgsfield.ai/44de5b32-ced1-498d-8b7e-611b1af5aeed.mp4,"Gradually, a dark silhouette emerges ahead — a monstrous figure crouched low, its glowing red eyes burning through the fog. The camera drifts closer, the creature’s wild, tangled mane shifting with each breath. Suddenly, the beast snarls and bursts into motion, sprinting on all fours with unnatural speed. The camera follows, racing just behind, branches snapping and leaves scattering in the beast’s wake. The creature’s claws tear into the dirt as it barrels forward, weaving between trees with unsettling agility. Its glowing eyes cut through the haze, locked intently on something ahead."
https://static.higgsfield.ai/d94bd631-8467-4f6f-ac98-b8f41445cae1.mp4,"Deadpool lands with impact in the middle of a burning street, crouched low in classic superhero pose, dual katanas drawn and smoke swirling around him. Behind him, cars erupt in fireballs, casting dynamic flashes of light across the wet pavement. he springs forward into a full-speed run, dodging debris and laughing to himself. The camera tracks him from a low front angle as flames reflect off his red and black suit. Shattered glass rains down in the background, while the explosions pulse in rhythmic sync. The atmosphere is chaotic, wild, and darkly comedic. Styling is high-budget action with stylized comic-book energy, rich contrast, and rapid-fire pacing."
https://static.higgsfield.ai/ccc6a8b4-3c7a-4331-ac60-075cb0704b96.mp4,"A determined man in a leather jacket sprints through a crowded night market in Bangkok, weaving between food stalls, neon signs, and billowing clouds of steam. The background is alive with motion blur—vendors shouting, lights streaking, and lanterns swinging—as the camera tracks tightly in front of him, capturing his focused expression and rapid breath. Glimpses of Thai characters glow on signs above, while hanging bulbs and paper lanterns cast warm flickering light on his face. The ground is slick, reflecting city light. The atmosphere is tense, urgent, and cinematic. Styling channels gritty action-thriller vibes with handheld camera energy, rich street-level color, and kinetic realism."
